Order Date,Ship Date,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin %,Profit Per Unit,Revenue Contribution %,Profit Contribution %,Product Category,Margin Risk,Month
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,0.0024614971418068505,0.002664731793139761,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,0.01230748570903425,0.0133236589656988,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,0.0024614971418068505,0.002664731793139761,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-03,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-03,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-09
2025-09-09,2030-03-03,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,0.014768982850841102,0.015988390758838563,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Pacific,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,66.66666666666667,2.4000000000000004,0.022851721316487664,0.02311574567542925,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,0.015869250914227546,0.01573154914022268,High Sales Low Margin,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2.4499999999999997,0.0185141260665988,0.018353473996926464,High Sales Low Margin,Safe,2025-09
2025-09-09,2030-03-08,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-07,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,0.009845988567227402,0.010658927172559044,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-09,2030-03-06,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2.4,0.01777356102393485,0.01797891330311164,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-03,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-06,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-03,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-07,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,0.01230748570903425,0.0133236589656988,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-06,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-03,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,0.014768982850841102,0.015988390758838563,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-10,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-09
2025-09-10,2030-03-10,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-09
2025-09-10,2030-03-08,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2025-09
2025-09-10,2030-03-06,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,0.002644875152371257,0.0026219248567037807,Low Sales Low Profit,Safe,2025-09
2025-09-11,2030-03-05,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.66666666666666,2.4,0.020312641170211258,0.020547329489270443,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-09
2025-09-11,2030-03-05,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-09,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-09
2025-09-11,2030-03-08,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-09,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-11,2030-03-06,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,0.01230748570903425,0.0133236589656988,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-05,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-06,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,0.010156320585105629,0.010273664744635222,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-06,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,0.010156320585105629,0.010273664744635222,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-11,2030-03-06,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-05,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-08,Other,Gulf,Kazookles,22.75,7,1.75,21.0,7.6923076923076925,0.25,0.01604557592438563,0.001872803469074129,High Sales Low Margin,Risk,2025-09
2025-09-11,2030-03-06,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2.4,0.015234480877658444,0.015410497116952833,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,41.25,11,26.95,14.3,65.33333333333333,2.4499999999999997,0.02909362667608383,0.028841173423741585,High Sales Low Margin,Safe,2025-09
2025-09-11,2030-03-09,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-11,2030-03-04,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-11,2030-03-06,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2.11,0.013753350792330539,0.0135483953819877,High Sales Low Margin,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,0.01723047999264795,0.018653122551978325,High Sales High Profit,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,0.01723047999264795,0.018653122551978325,High Sales High Profit,Safe,2025-09
2025-09-12,2030-03-10,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-09
2025-09-12,2030-03-08,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-09
2025-09-13,2030-03-12,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-14,2030-03-09,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2.49,0.019691977134454804,0.021317854345118088,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-10,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,0.009845988567227402,0.010658927172559044,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-07,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-14,2030-03-09,Other,Atlantic,Lickable Wallpaper,100.0,5,50.0,50.0,50.0,10.0,0.07053000406323354,0.053508670544975115,High Sales Low Margin,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,0.010156320585105629,0.010273664744635222,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-11,Chocolate,Pacific,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,66.66666666666667,2.4000000000000004,0.022851721316487664,0.02311574567542925,High Sales High Profit,Safe,2025-09
2025-09-14,2030-03-10,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-14,2030-03-12,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-14,2030-03-12,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-14,2030-03-10,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-14,2030-03-09,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-14,2030-03-12,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2.4499999999999997,0.0185141260665988,0.018353473996926464,High Sales Low Margin,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-14,2030-03-08,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-14,2030-03-09,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-14,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,0.01604557592438563,0.015806461278985648,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,0.011461125660275448,0.01129032948498975,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,0.011461125660275448,0.01129032948498975,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,0.0022922251320550897,0.0022580658969979495,Low Sales Low Profit,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Pacific,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2.1100000000000003,0.022922251320550896,0.0225806589699795,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-15,2030-03-13,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,0.01604557592438563,0.015806461278985648,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,0.023803876371341317,0.023597323710334028,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-14,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,0.002539080146276407,0.0026754335272487556,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-13,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Interior,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.66666666666666,2.4,0.020312641170211258,0.020547329489270443,High Sales High Profit,Safe,2025-09
2025-09-15,2030-03-12,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-14,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-09
2025-09-15,2030-03-14,Sugar,Atlantic,Laffy Taffy,3.98,2,2.48,1.5,62.311557788944725,1.24,0.0028070941617166947,0.0026540300590307654,Low Sales Low Profit,Safe,2025-09
2025-09-15,2030-03-10,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-15,2030-03-14,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2025-09
2025-09-15,2030-03-12,Other,Atlantic,Kazookles,19.5,6,1.5,18.0,7.6923076923076925,0.25,0.013753350792330539,0.0016052601163492532,High Sales Low Margin,Risk,2025-09
2025-09-15,2030-03-10,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-09
2025-09-16,2030-03-11,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-09
2025-09-16,2030-03-10,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-09
2025-09-16,2030-03-11,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-09
2025-09-16,2030-03-11,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-09
2025-09-16,2030-03-13,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
2025-09-16,2030-03-13,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2025-09
2025-09-16,2030-03-10,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-09
